National Instruments Acquisition
Time    Acc001    Volt001
0.307129 0.000474 -0.000015
0.307617 0.000323 0.000015
0.308105 -0.000775 0.000063
0.308594 -0.000510 -0.000012
0.309082 0.000739 -0.000083
0.309570 0.001572 -0.000116
0.310059 0.001912 -0.000109
0.310547 0.002896 -0.000094
0.311035 0.002442 -0.000247
0.311523 0.001117 -0.000056
0.312012 0.002064 0.000093
0.312500 0.002329 -0.000116
0.312988 0.002896 0.000052
0.313477 0.001572 0.000063
0.313965 0.000663 -0.000135
0.314453 0.002102 -0.000015
0.314941 0.002442 0.000011
0.315430 0.002064 -0.000101
0.315918 0.002102 -0.000023
0.316406 0.003578 0.000063
0.316895 0.004032 -0.000116
0.317383 0.005735 -0.000154
0.317871 0.005697 0.000029
0.318359 0.003653 -0.000120
0.318848 0.006303 -0.000172
0.319336 0.007098 0.000138
0.319824 0.006416 -0.000030
0.320313 0.007249 -0.000195
0.320801 0.006833 0.000127
0.321289 0.006038 0.000059
0.321777 0.005357 -0.000127
0.322266 0.007060 -0.000008
0.322754 0.006189 0.000003
0.323242 0.004335 -0.000008
0.323730 0.004486 0.000033
0.324219 0.003540 0.000033
0.324707 0.005130 0.000063
0.325195 0.004902 -0.000019
0.325684 0.002329 -0.000090
0.326172 0.001723 0.000015
0.326660 0.004108 0.000018
0.327148 0.005546 -0.000045
0.327637 0.002291 -0.000124
0.328125 0.002367 -0.000105
0.328613 0.003956 -0.000113
0.329102 0.003616 -0.000195
0.329590 0.005281 -0.000068
0.330078 0.006530 -0.000139
0.330566 0.006265 -0.000064
0.331055 0.007628 0.000044
0.331543 0.008233 -0.000202
0.332031 0.006795 -0.000049
0.332520 0.008309 -0.000042
0.333008 0.009293 -0.000086
0.333496 0.007060 0.000056
0.333984 0.008006 -0.000075
0.334473 0.009520 -0.000090
0.334961 0.007930 -0.000101
0.335449 0.006606 -0.000004
0.335938 0.008725 -0.000094
0.336426 0.010618 -0.000150
0.336914 0.008990 -0.000120
0.337402 0.010504 -0.000113
0.337891 0.011526 0.000041
0.338379 0.010353 -0.000206
0.338867 0.009861 -0.000187
0.339355 0.008006 -0.000116
0.339844 0.008006 -0.000165
0.340332 0.007552 -0.000056
0.340820 0.007968 -0.000056
0.341309 0.007060 -0.000060
0.341797 0.005319 -0.000086
0.342285 0.006265 -0.000023
0.342773 0.005773 -0.000213
0.343262 0.005584 -0.000333
0.343750 0.003918 -0.000161
0.344238 0.003918 -0.000191
0.344727 0.002556 -0.000071
0.345215 -0.002781 0.000175
0.345703 -0.003008 -0.000083
0.346191 -0.003689 -0.000105
0.346680 -0.005128 0.000056
0.347168 -0.004674 -0.000079
0.347656 -0.006188 -0.000008
0.348145 -0.005960 -0.000183
0.348633 -0.006150 -0.000109
0.349121 -0.008156 0.000026
0.349609 -0.007323 -0.000154
0.350098 -0.005355 -0.000101
0.350586 -0.004371 -0.000157
0.351074 -0.004522 -0.000042
0.351563 -0.006225 0.000074
0.352051 -0.007285 0.000033
0.352539 -0.005960 -0.000042
0.353027 -0.006528 -0.000139
0.353516 -0.009064 0.000029
0.354004 -0.008459 0.000018
0.354492 -0.007096 -0.000056
0.354980 -0.006907 -0.000064
0.355469 -0.007550 -0.000094
0.355957 -0.007512 0.000059
0.356445 -0.005998 0.000007
0.356934 -0.007058 -0.000120
0.357422 -0.006074 -0.000015
0.357910 -0.005052 0.000067
0.358398 -0.005166 0.000074
0.358887 -0.002478 -0.000023
0.359375 -0.002592 0.000011
0.359863 -0.000207 0.000052
0.360352 -0.000169 -0.000030
0.360840 -0.000964 0.000048
0.361328 0.002291 0.000011
0.361816 -0.000094 -0.000086
0.362305 0.001799 -0.000030
0.362793 0.004827 0.000052
0.363281 0.002707 -0.000012
0.363770 0.002442 -0.000056
0.364258 0.002821 -0.000045
0.364746 0.003881 -0.000240
0.365234 0.002631 -0.000206
0.365723 0.002064 -0.000139
0.366211 0.003161 -0.000198
0.366699 0.001874 -0.000098
0.367188 0.001496 -0.000071
0.367676 0.001761 0.000015
0.368164 0.003540 -0.000012
0.368652 0.004183 -0.000105
0.369141 0.004751 -0.000030
0.369629 0.006606 -0.000075
0.370117 0.006416 -0.000086
0.370605 0.006946 0.000026
0.371094 0.007173 -0.000060
0.371582 0.008195 -0.000142
0.372070 0.007628 0.000022
0.372559 0.004751 -0.000064
0.373047 0.005546 -0.000075
0.373535 0.005054 -0.000064
0.374023 0.002291 -0.000169
0.374512 0.003426 -0.000075
0.375000 0.002934 -0.000172
0.375488 0.002215 -0.000101
0.375977 0.001799 0.000007
0.376465 -0.000889 -0.000120
0.376953 -0.001002 -0.000079
0.377441 -0.002251 0.000074
